brand,model,model_page,version,version_url,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),motorisation_couple,motorisation_cylindrée,transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,dimensions_longueur,dimensions_largeur,dimensions_hauteur,dimensions_volume_du_coffre,performances_0_100_km_h,performances_vitesse_maxi,consommation_consommation_urbaine,consommation_consommation_extra_urbaine,consommation_consommation_mixte,equipements_de_sécurité_abs,equipements_de_sécurité_airbags,equipements_de_sécurité_alerte_de_franchissement_de_ligne,equipements_de_sécurité_anti_patinage,equipements_de_sécurité_anti_démarrage_électronique,equipements_de_sécurité_assistance_au_freinage,equipements_de_sécurité_contrôle_de_pression_des_pneus,equipements_de_sécurité_fixations_isofix,aides_à_la_conduite_aide_au_stationnement,aides_à_la_conduite_direction_assistée,aides_à_la_conduite_limiteur_de_vitesse,aides_à_la_conduite_régulateur_de_vitesse,equipements_extérieurs_antibrouillards,equipements_extérieurs_eléments_extérieurs_couleur_carrosserie,equipements_extérieurs_feux_à_led,equipements_extérieurs_jantes,equipements_extérieurs_lave_phares,equipements_extérieurs_phares,audio_et_communication_autoradio,audio_et_communication_connectivité,audio_et_communication_ecran_central,equipements_intérieurs_accoudoirs,equipements_intérieurs_appuis_têtes_arrières,equipements_intérieurs_finition_intérieure,equipements_intérieurs_pommeau_de_levier_de_vitesse,equipements_intérieurs_sellerie,equipements_intérieurs_sièges,equipements_intérieurs_sièges_réglables_en_hauteur,equipements_intérieurs_tapis_de_sol,equipements_intérieurs_vitres,equipements_intérieurs_volant,equipements_intérieurs_volant_réglable,equipements_fonctionnels_bouton_start_&_stop,equipements_fonctionnels_climatisation,equipements_fonctionnels_fermeture_centralisée,equipements_fonctionnels_ordinateur_de_bord,equipements_fonctionnels_système_start_&_stop,equipements_fonctionnels_rétroviseur_intérieur,equipements_fonctionnels_rétroviseurs_extérieurs,equipements_fonctionnels_vitres_électriques,scraped_date,aides_à_la_conduite_aide_au_maintien_dans_la_voie,aides_à_la_conduite_système_de_descente_en_côte,equipements_extérieurs_sorties_d’échappement,audio_et_communication_navigation,equipements_intérieurs_toit,equipements_fonctionnels_clé_intelligente,dimensions_volume_du_coffre_maximal,equipements_de_sécurité_alarme_antivol,equipements_de_sécurité_allumage_automatique_des_feux,equipements_de_sécurité_kit_sécurité,aides_à_la_conduite_aide_au_démarrage_en_côte,aides_à_la_conduite_détecteur_de_fatigue,equipements_extérieurs_baguettes_extérieures_d'encadrement_des_vitres,equipements_extérieurs_boulons_de_roues_protégés,equipements_extérieurs_spoiler_arrière,equipements_intérieurs_lumières_d'ambiance,equipements_intérieurs_seuils_de_portes,equipements_fonctionnels_détecteur_de_pluie,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_instrumentation_digitale,equipements_fonctionnels_version_pays_chauds,equipements_extérieurs_kit_carrosserie,equipements_extérieurs_peinture,equipements_intérieurs_ciel_de_pavillon,equipements_intérieurs_kit_rangement,equipements_intérieurs_pédaliers,equipements_fonctionnels_coffre_à_bagages,equipements_extérieurs_calandre,consommation_emissions_de_co2,equipements_intérieurs_kit_fumeurs,equipements_fonctionnels_alimentation_électrique,equipements_fonctionnels_modes_de_conduite,aides_à_la_conduite_alerte_de_circulation_transversale,motorisation_nombre_de_moteurs_électriques,motorisation_puissance_avec_overboost_(ch.din),motorisation_batterie,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc),audio_et_communication_ecran_passager,equipements_intérieurs_tableau_de_bord,equipements_fonctionnels_affichage_tête_haute,equipements_fonctionnels_fermeture_assistée_des_portes,equipements_fonctionnels_suspension,equipements_fonctionnels_launch_control,dimensions_volume_du_coffre_avant,equipements_extérieurs_barres_de_toit,equipements_fonctionnels_train_roulant,equipements_fonctionnels_freinage,transmission_différentiel_autobloquant,equipements_intérieurs_stores_pare_soleil,dimensions_charge_utile,dimensions_volume_utile,motorisation_type_de_batterie,equipements_de_sécurité_alerte_de_risque_de_collision,aides_à_la_conduite_assistant_de_feux_de_route,equipements_fonctionnels_préparation_pour_téléphone,audio_et_communication_connected_drive,aides_à_la_conduite_surveillance_d’angle_mort,equipements_extérieurs_pneumatiques_runflat,equipements_intérieurs_kit_éclairage,equipements_extérieurs_pack_aérodynamique_m,motorisation_puissance_thermique_(ch.din),motorisation_puissance_électrique,motorisation_couple_électrique,aides_à_la_conduite_contrôle_du_roulis_de_la_remorque,aides_à_la_conduite_reconnaissance_des_panneaux,aides_à_la_conduite_détection_des_piétons,transmission_4_roues_directrices,equipements_de_sécurité_dsc,aides_à_la_conduite_conduite_autonome,equipements_fonctionnels_boule_d'attelage,consommation_capacité_de_recharge_maximale_(ac),performances_autonomie_électrique_(nedc),aides_à_la_conduite_caméra_d'angle_mort,equipements_extérieurs_marchepieds_latéraux,equipements_extérieurs_poignées_de_portes,caractéristiques_voiture_populaire,equipements_intérieurs_cloison_entre_cabine_et_compartiment_arrière,aides_à_la_conduite_contrôle_de_stabilité_anti_retournement,equipements_fonctionnels_caméra_d'enregistrement_de_conduite,equipements_de_sécurité_barre_stabilisatrice,equipements_intérieurs_boîte_à_gants_réfrigérée,equipements_extérieurs_arceau_de_benne,dimensions_surface_de_chargement,equipements_extérieurs_rideau_de_benne,equipements_de_sécurité_contrôle_adaptatif_de_la_charge,equipements_extérieurs_aileron_arrière,equipements_fonctionnels_terrain_response,equipements_fonctionnels_dynamic_response,equipements_fonctionnels_système_de_récupération_d'énergie,equipements_extérieurs_porte_bagages,equipements_extérieurs_capote_éléctrique,equipements_fonctionnels_portes_en_élytre,equipements_de_sécurité_capot_moteur_actif,equipements_fonctionnels_pack_sport_chrono,equipements_extérieurs_sideblades,equipements_fonctionnels_carte_mains_libres,equipements_extérieurs_jupes_latérales
Bmw,BMW X1,https://www.automobile.tn/fr/neuf/bmw/x1,18i sDrive Lounge,https://www.automobile.tn/fr/neuf/bmw/x1/18i-sdrive-premiere,199 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,9 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4500 mm,1845 mm,1642 mm,540 L,8.1 s,221 KM/H,7.1 L/100 km,5.2 L/100 km,5.9 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS | DSC,Oui,AFU | Système anti-collision avec détection des piétons,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,,Oui,,,Feux de jour | Avant | Arrières,En aluminium | 17'',,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Tissu | Arktur anthrazit,,Conducteur et passager,Velours,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions,En hauteur et en profondeur,,Automatique,À distance,Oui,Oui,Anti-éblouissement,Électriques | Rabattables | Dégivrants,Avant/Arrière,2026-02-08 17:32:56.117708,,,,GPS,,Accès mains libres | Digital Key Card,1545 L,,Oui,Triangle de présignalisation,Autohold,Oui,Noir Brillant,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,,Métallisée | +5000 DT,,Oui,,Ouverture et fermeture motorisées,,,,,Sport | Personal | Efficient,,,,,,,,,,,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X1,https://www.automobile.tn/fr/neuf/bmw/x1,18i sDrive xLine,https://www.automobile.tn/fr/neuf/bmw/x1/18i-sdrive-x-line,224 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,9 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4500 mm,1845 mm,1642 mm,540 L,8.1 s,221 KM/H,7.1 L/100 km,5.2 L/100 km,5.9 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS,Oui,AFU | Système anti-collision avec détection des piétons,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,,Oui,,,Feux de jour | Avant | Arrières,En aluminium | 18'',,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Veganza perforé,Conducteur à réglage électrique | Fonction mémoire | Sport,Conducteur et passager,Velours,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions,En hauteur et en profondeur,,Automatique,À distance,Oui,Oui,Anti-éblouissement,Électriques | Rabattables,Avant/Arrière,2026-02-08 17:32:57.968082,,,,GPS,Ouvrant | Panoramique,Accès mains libres | Digital Key Card,1545 L,,Oui,Triangle de présignalisation,Autohold,Oui,Alu satiné,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,X-line,Métallisée | +5000 DT,,Oui,,Ouverture et fermeture motorisées,,,,,Sport | Personal | Efficient,,,,,,,,,,Luxury,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X1,https://www.automobile.tn/fr/neuf/bmw/x1,18i sDrive Pack Sport M,https://www.automobile.tn/fr/neuf/bmw/x1/18i-sdrive-pack-sport-m,229 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,9 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4500 mm,1845 mm,1642 mm,540 L,8.1 s,221 KM/H,7.1 L/100 km,5.2 L/100 km,5.9 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS,Oui,AFU | Système anti-collision avec détection des piétons,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,,Oui,,,Feux de jour | Avant | Arrières,En aluminium | 18'',,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Alcantara/Veganza Schwarz avec surpiqûres bleues,Conducteur à réglage électrique | Fonction mémoire | Sport,Conducteur et passager,Velours,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions | M,En hauteur et en profondeur,,Automatique,À distance,Oui,Oui,Anti-éblouissement,Électriques | Rabattables,Avant/Arrière,2026-02-08 17:32:59.743945,,,,GPS,Ouvrant | Panoramique,Accès mains libres | Digital Key Card,1545 L,,Oui,Triangle de présignalisation,Autohold,Oui,Shadow Line,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,Pack Sport M,Métallisée | +5000 DT,BMW Individual anthracite,Oui,,Ouverture et fermeture motorisées,Noire | Sport M,,,,Sport | Relax | Expressive | Personal | Efficient,,,,,,,,,,Luxury,,,SelectDrive M,,,BMW Individual Shadow Line,,,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X1 Hybride,https://www.automobile.tn/fr/neuf/bmw/x1-hybride,xDrive 25e Lounge,https://www.automobile.tn/fr/neuf/bmw/x1-hybride/xdrive-25e-lounge,179 900 DT,Sur arrivage,SUV,5 ans (2+3) | Batterie garantie 6 ans,5,5,3,Essence | Hybride rechargeable,8 CV,245 CH,477 nm 1500 tr/min,1499 CM³,Automatique,7,Intégrale,4500 mm,1845 mm,1642 mm,540 L,6.8 s,190 KM/H,,,2.8 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS,Oui,AFU,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,Oui,Avec fonction freinage,,,Feux de jour | Avant | Arrières,En aluminium | 17'',,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Veganza perforé,Électriques | Fonction mémoire | Sport,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Athermiques,Cuir | Multi-fonctions,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables,Avant/Arrière,2026-02-08 17:33:02.335353,,,,GPS,,Accès mains libres,1495 L,,Oui,Triangle de présignalisation | Trousse de premiers secours,Oui,Oui,Noires,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,,Métallisée,,Oui,,Ouverture et fermeture motorisées,,,,,Sport | Relax | Expressive | Personal | Efficient,,,,16.3 kWh,85 km,13.8 kWh/100 km,2.5 heures,,,,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,,,,,,136 CH,109 CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X1 Hybride,https://www.automobile.tn/fr/neuf/bmw/x1-hybride,xDrive 25e xLine,https://www.automobile.tn/fr/neuf/bmw/x1-hybride/xdrive-25e-x-line,189 900 DT,Sur arrivage,SUV,5 ans (2+3) | Batterie garantie 6 ans,5,5,3,Essence | Hybride rechargeable,8 CV,245 CH,477 nm 1500 tr/min,1499 CM³,Automatique,7,Intégrale,4500 mm,1845 mm,1642 mm,540 L,6.8 s,190 KM/H,,,2.8 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS,Oui,AFU,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,Oui,Avec fonction freinage,,,Feux de jour | Avant | Arrières,En aluminium | 18'' | Bi-ton,,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Veganza perforé,Électriques | Fonction mémoire | Sport,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables,Avant/Arrière,2026-02-08 17:33:04.324592,,,,GPS,Ouvrant | Panoramique | En verre,Accès mains libres | Digital Key Card,1495 L,,Oui,Triangle de présignalisation | Trousse de premiers secours,Oui,Oui,Alu satiné,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,X-line,Métallisée,,Oui,,Ouverture et fermeture motorisées,,,,,Sport | Relax | Expressive | Personal | Efficient,,,,16.3 kWh,85 km,13.8 kWh/100 km,2.5 heures,,,Luxury,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,Teleservices | Connected+,,,,,136 CH,109 CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X1 Hybride,https://www.automobile.tn/fr/neuf/bmw/x1-hybride,xDrive 25e Pack M,https://www.automobile.tn/fr/neuf/bmw/x1-hybride/xdrive-25e-pack-m,194 900 DT,Sur arrivage,SUV,5 ans (2+3) | Batterie garantie 6 ans,5,5,3,Essence | Hybride rechargeable,8 CV,245 CH,477 nm 1500 tr/min,1499 CM³,Automatique,7,Intégrale,4500 mm,1845 mm,1642 mm,540 L,6.8 s,190 KM/H,,,2.8 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,TCS,Oui,AFU,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,Oui,Oui,Avec fonction freinage,,,Feux de jour | Avant | Arrières,En aluminium | 18'' | Bi-ton,,Adaptatifs | LED,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces | Curved Display,Avant,3,Noir brillant,,Alcantara/Veganza,Électriques | Fonction mémoire | Sport,Conducteur et passager,Velours,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions | M | Avec palettes,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables,Avant/Arrière,2026-02-08 17:33:06.317102,,,,GPS,Ouvrant | Panoramique | En verre,Accès mains libres | Digital Key Card,1495 L,,Oui,Triangle de présignalisation | Trousse de premiers secours,Oui,Oui,Noir Brillant,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,Pack Sport M,Métallisée,M anthracite,Oui,,Ouverture et fermeture motorisées,,,,,Sport | Relax | Expressive | Personal | Efficient,,,,16.3 kWh,85 km,13.8 kWh/100 km,2.5 heures,,,Luxury,,,Adaptative,,,M Shadow Line à haute brillance,,,,,,,,FCW,Oui,Oui,Teleservices | Connected+,,,,,136 CH,109 CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X2,https://www.automobile.tn/fr/neuf/bmw/x2,18i sDrive  Collection,https://www.automobile.tn/fr/neuf/bmw/x2/18i-sdrive-collection,179 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4554 mm,1845 mm,1590 mm,560 L,8.3 s,213 KM/H,8.4 L/100 km,5.8 L/100 km,6.7 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,ESP | DSC,Oui,Système anti-collision avec détection des piétons,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist,Oui,Oui,Avec fonction freinage,,Oui,Feux de jour | Avant | Arrières,En aluminium | 18'',,Adaptatifs | LED,Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces,Avant,3,Noir brillant,,Mokka | Veganza perforé,Sport,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables | Dégivrants,Avant/Arrière,2026-02-08 17:33:08.916290,,,,,,Accès mains libres,1400 L,,Oui,Triangle de présignalisation,,Oui,Noir Brillant,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,,Métallisée | +5000 DT,,Oui,,Ouverture et fermeture motorisées,,,,1 prise 12 V,Normal | Confort | Sport,,,,,,,,,,,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X2,https://www.automobile.tn/fr/neuf/bmw/x2,18i sDrive  Lounge,https://www.automobile.tn/fr/neuf/bmw/x2/18i-sdrive-lounge,209 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4554 mm,1845 mm,1590 mm,560 L,8.3 s,213 KM/H,8.4 L/100 km,5.8 L/100 km,6.7 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,ESP | DSC,Oui,Système anti-collision avec détection des piétons,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist,Oui,Oui,Avec fonction freinage,,Oui,Feux de jour | Avant | Arrières,En aluminium | 19'' | Bi-ton,,Adaptatifs | LED,Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces,Avant,3,Quarzsilber mat grainé,,Similicuir,Sport,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables | Dégivrants,Avant/Arrière,2026-02-08 17:33:10.803369,,,,GPS,,Accès mains libres | Digital Key Card,1400 L,,Oui,Triangle de présignalisation,,Oui,,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,,Métallisée | +5000 DT,,Oui,,Ouverture et fermeture motorisées,,,,1 prise 12 V,Normal | Confort | Sport,,,,,,,,,,,,,,,,Alu satiné,,,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X2,https://www.automobile.tn/fr/neuf/bmw/x2,18i sDrive  Pack M,https://www.automobile.tn/fr/neuf/bmw/x2/18i-sdrive-pack-m,237 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4554 mm,1845 mm,1590 mm,560 L,8.3 s,213 KM/H,8.4 L/100 km,5.8 L/100 km,6.7 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,ESP,Oui,Système anti-collision avec détection des piétons,Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist,Oui,Oui,Avec fonction freinage,,Oui,Feux de jour | Avant | Arrières,En aluminium | 19'' | Bi-ton,,Adaptatifs | LED,Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces,Avant,3,Noir brillant,,Alcantara/Similicuir,Électriques | Fonction mémoire | Sport,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions | M | Sport,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables | Dégivrants,Avant/Arrière,2026-02-08 17:33:12.584127,,,,GPS,Panoramique | En verre,Accès mains libres | Digital Key Card,1400 L,,Oui,Triangle de présignalisation,,Oui,Shadow Line,Oui,,Oui,,Oui,Éléctrique,10.25 pouces | BMW Live Plus,Oui,Pack Sport M,Métallisée,M anthracite,Oui,,Ouverture et fermeture motorisées,Noire,,,1 prise 12 V,Normal | Confort | Sport,,,,,,,,,,Luxury,,,Adaptative,,,M Shadow Line à haute brillance,Sport M | Régulation adaptative,,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X2,https://www.automobile.tn/fr/neuf/bmw/x2,18i sDrive  Pack M Pro,https://www.automobile.tn/fr/neuf/bmw/x2/18i-sdrive-pack-m-pro,258 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,240 nm 1500 tr/min,1499 CM³,Automatique,7,Traction,4554 mm,1845 mm,1590 mm,560 L,8.3 s,213 KM/H,8.4 L/100 km,5.8 L/100 km,6.7 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,ESP,Oui,Système anti-collision avec détection des piétons,Oui,Oui,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,Oui,Oui,Avec fonction freinage,,Oui,Feux de jour | Avant | Arrières,En aluminium | 20'',,Adaptatifs | LED | Shadow Line M,Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.7 pouces,Avant,,Noir brillant,,Alcantara/Similicuir,Électriques | Fonction mémoire | Sport M,Conducteur et passager,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions | M | Sport,En hauteur et en profondeur,Démarrage mains libres,Automatique | Bizone,À distance,Oui,,Anti-éblouissement,Électriques | Rabattables | Dégivrants,Avant/Arrière,2026-02-08 17:33:14.394302,,,,GPS,Panoramique | En verre,Accès mains libres | Digital Key Card,1400 L,,Oui,Triangle de présignalisation,,Oui,Shadow Line,Oui,Oui,Oui,,Oui,Éléctrique,Live Cockpit Professional | 10.25 pouces,Oui,Pack Sport M,Métallisée,M anthracite,Oui,,Ouverture et fermeture motorisées,BMW Iconic Glow,,,1 prise 12 V,Normal | Confort | Sport,,,,,,,,,,Luxury,Oui,,Adaptative,,,M Shadow Line à haute brillance,Sport M | Régulation adaptative,Étriers rouges,,,,,,FCW,Oui,Oui,eSim | Teleservices | Connected+,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bmw,BMW X3,https://www.automobile.tn/fr/neuf/bmw/x3/20i-xdrive-pack-m,BMW X3,https://www.automobile.tn/fr/neuf/bmw/x3/20i-xdrive-pack-m,,Disponible,SUV,5 ans (2+3),5,5,4,Essence,11 CV,184 CH,290 nm 1350 tr/min,1995 CM³,Automatique,8,Intégrale,4708 mm,1891 mm,1676 mm,550 L,8.4 s,215 KM/H,8.8 L/100 km,7.0 L/100 km,7.7 L/100 km,Oui,Frontaux | Latéraux | Rideaux,Oui,DSC,Oui,DBC |  Freinage automatique anti-collision (AEB),Oui,Oui,Radar de recul | Radar avant | Caméra de recul | Autoreverse | Parkassit Plus,Sport variable,Oui,Avec fonction freinage,,Oui,Feux de jour | Avant | Arrières,En aluminium | 21'',,Full LED | Adaptatifs | Shadow Line M,Harman/Kardon | Commandes au volant | 16 haut-parleurs | Radio numérique DAB,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Commande gestuelle,Tactile | 10.25 pouces,Avant,3,Inserts décoratifs M Aluminium Rhombicle foncé avec baguette d'accentuation,,Similicuir | Sensatec perforé,Électriques | Réglage lombaire | Fonction mémoire | Sport,Conducteur et passager,Velours,Lunette et vitres arrières sur-teintées | Calorifuges,Cuir | Multi-fonctions | M | Avec palettes,En hauteur et en profondeur,Démarrage mains libres,Automatique,À distance,Oui,Oui,Anti-éblouissement,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,Avant/Arrière,2026-02-08 17:33:16.958287,Oui,,,,Panoramique | En verre,Accès mains libres,,,Oui,Triangle de présignalisation | Trousse de premiers secours,Oui,Oui,Shadow Line,Oui,,Oui,,Oui,Éléctrique,12.3 pouces | Live Cockpit Professional,,Pack Sport M,Métallisée,M anthracite,Oui,,,Noire,,,,Normal | Confort | Sport | Eco,Oui,,,,,,,,,,,,,,,M Shadow Line à haute brillance,Sport M,Étriers rouges | Sport M,,,,,,FCW,Oui,Oui,,,Oui,,Oui,,,,,TSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
